date;location_id;Parameter samengevoegd;scenario_name;unit;Value
2-10-1911;85;Waterstand;Ref 2017;m;7,42
3-10-1911;85;Waterstand;Ref 2017;m;7,39
4-10-1911;85;Waterstand;Ref 2017;m;7,39
5-10-1911;85;Waterstand;Ref 2017;m;7,42
6-10-1911;85;Waterstand;Ref 2017;m;7,47
7-10-1911;85;Waterstand;Ref 2017;m;7,52
8-10-1911;85;Waterstand;Ref 2017;m;7,57
9-10-1911;85;Waterstand;Ref 2017;m;7,57
10-10-1911;85;Waterstand;Ref 2017;m;7,54
11-10-1911;85;Waterstand;Ref 2017;m;7,54
12-10-1911;85;Waterstand;Ref 2017;m;7,54
13-10-1911;85;Waterstand;Ref 2017;m;7,58
14-10-1911;85;Waterstand;Ref 2017;m;7,68
15-10-1911;85;Waterstand;Ref 2017;m;7,79
16-10-1911;85;Waterstand;Ref 2017;m;7,88
17-10-1911;85;Waterstand;Ref 2017;m;7,95
18-10-1911;85;Waterstand;Ref 2017;m;7,97
19-10-1911;85;Waterstand;Ref 2017;m;7,97
20-10-1911;85;Waterstand;Ref 2017;m;7,93
21-10-1911;85;Waterstand;Ref 2017;m;7,89
22-10-1911;85;Waterstand;Ref 2017;m;7,86
23-10-1911;85;Waterstand;Ref 2017;m;7,81
24-10-1911;85;Waterstand;Ref 2017;m;7,75
25-10-1911;85;Waterstand;Ref 2017;m;7,71
26-10-1911;85;Waterstand;Ref 2017;m;7,67
27-10-1911;85;Waterstand;Ref 2017;m;7,64
28-10-1911;85;Waterstand;Ref 2017;m;7,59
29-10-1911;85;Waterstand;Ref 2017;m;7,55
30-10-1911;85;Waterstand;Ref 2017;m;7,54
31-10-1911;85;Waterstand;Ref 2017;m;7,55
1-11-1911;85;Waterstand;Ref 2017;m;7,58
2-11-1911;85;Waterstand;Ref 2017;m;7,62
3-11-1911;85;Waterstand;Ref 2017;m;7,67
4-11-1911;85;Waterstand;Ref 2017;m;7,7
5-11-1911;85;Waterstand;Ref 2017;m;7,7
6-11-1911;85;Waterstand;Ref 2017;m;7,66
7-11-1911;85;Waterstand;Ref 2017;m;7,6
8-11-1911;85;Waterstand;Ref 2017;m;7,55
9-11-1911;85;Waterstand;Ref 2017;m;7,53
10-11-1911;85;Waterstand;Ref 2017;m;7,48
11-11-1911;85;Waterstand;Ref 2017;m;7,44
12-11-1911;85;Waterstand;Ref 2017;m;7,43
13-11-1911;85;Waterstand;Ref 2017;m;7,44
14-11-1911;85;Waterstand;Ref 2017;m;7,45
15-11-1911;85;Waterstand;Ref 2017;m;7,47
16-11-1911;85;Waterstand;Ref 2017;m;7,53
17-11-1911;85;Waterstand;Ref 2017;m;7,61
18-11-1911;85;Waterstand;Ref 2017;m;7,66
19-11-1911;85;Waterstand;Ref 2017;m;7,73
20-11-1911;85;Waterstand;Ref 2017;m;7,8
21-11-1911;85;Waterstand;Ref 2017;m;7,92
22-11-1911;85;Waterstand;Ref 2017;m;8,11
23-11-1911;85;Waterstand;Ref 2017;m;8,28
24-11-1911;85;Waterstand;Ref 2017;m;8,39
25-11-1911;85;Waterstand;Ref 2017;m;8,56
26-11-1911;85;Waterstand;Ref 2017;m;8,78
27-11-1911;85;Waterstand;Ref 2017;m;8,96
28-11-1911;85;Waterstand;Ref 2017;m;8,89
29-11-1911;85;Waterstand;Ref 2017;m;8,71
30-11-1911;85;Waterstand;Ref 2017;m;8,63
1-12-1911;85;Waterstand;Ref 2017;m;8,66
2-12-1911;85;Waterstand;Ref 2017;m;8,73
3-12-1911;85;Waterstand;Ref 2017;m;8,71
4-12-1911;85;Waterstand;Ref 2017;m;8,57
5-12-1911;85;Waterstand;Ref 2017;m;8,4
6-12-1911;85;Waterstand;Ref 2017;m;8,26
7-12-1911;85;Waterstand;Ref 2017;m;8,16
8-12-1911;85;Waterstand;Ref 2017;m;8,09
9-12-1911;85;Waterstand;Ref 2017;m;8,03
10-12-1911;85;Waterstand;Ref 2017;m;7,99
11-12-1911;85;Waterstand;Ref 2017;m;7,94
12-12-1911;85;Waterstand;Ref 2017;m;7,92
13-12-1911;85;Waterstand;Ref 2017;m;7,96
14-12-1911;85;Waterstand;Ref 2017;m;8,11
15-12-1911;85;Waterstand;Ref 2017;m;8,28
16-12-1911;85;Waterstand;Ref 2017;m;8,31
17-12-1911;85;Waterstand;Ref 2017;m;8,27
18-12-1911;85;Waterstand;Ref 2017;m;8,17
19-12-1911;85;Waterstand;Ref 2017;m;8,13
20-12-1911;85;Waterstand;Ref 2017;m;8,17
21-12-1911;85;Waterstand;Ref 2017;m;8,25
22-12-1911;85;Waterstand;Ref 2017;m;8,33
23-12-1911;85;Waterstand;Ref 2017;m;8,62
24-12-1911;85;Waterstand;Ref 2017;m;9,14
25-12-1911;85;Waterstand;Ref 2017;m;9,92
26-12-1911;85;Waterstand;Ref 2017;m;10,61
27-12-1911;85;Waterstand;Ref 2017;m;11,11
28-12-1911;85;Waterstand;Ref 2017;m;
29-12-1911;85;Waterstand;Ref 2017;m;
30-12-1911;85;Waterstand;Ref 2017;m;
31-12-1911;85;Waterstand;Ref 2017;m;
2-1-1912;85;Waterstand;Ref 2017;m;11,13
3-1-1912;85;Waterstand;Ref 2017;m;10,65
4-1-1912;85;Waterstand;Ref 2017;m;10,22
5-1-1912;85;Waterstand;Ref 2017;m;9,95
6-1-1912;85;Waterstand;Ref 2017;m;9,98
7-1-1912;85;Waterstand;Ref 2017;m;10,39
8-1-1912;85;Waterstand;Ref 2017;m;11,27
9-1-1912;85;Waterstand;Ref 2017;m;12,36
10-1-1912;85;Waterstand;Ref 2017;m;12,86
11-1-1912;85;Waterstand;Ref 2017;m;13,01
12-1-1912;85;Waterstand;Ref 2017;m;13,1
13-1-1912;85;Waterstand;Ref 2017;m;13,23
14-1-1912;85;Waterstand;Ref 2017;m;13,25
15-1-1912;85;Waterstand;Ref 2017;m;13,01
16-1-1912;85;Waterstand;Ref 2017;m;12,56
17-1-1912;85;Waterstand;Ref 2017;m;11,85
18-1-1912;85;Waterstand;Ref 2017;m;11,08
19-1-1912;85;Waterstand;Ref 2017;m;10,46
20-1-1912;85;Waterstand;Ref 2017;m;9,99
21-1-1912;85;Waterstand;Ref 2017;m;9,72
22-1-1912;85;Waterstand;Ref 2017;m;9,51
23-1-1912;85;Waterstand;Ref 2017;m;9,33
24-1-1912;85;Waterstand;Ref 2017;m;9,2
25-1-1912;85;Waterstand;Ref 2017;m;9,09
26-1-1912;85;Waterstand;Ref 2017;m;9,07
27-1-1912;85;Waterstand;Ref 2017;m;9,14
28-1-1912;85;Waterstand;Ref 2017;m;9,13
29-1-1912;85;Waterstand;Ref 2017;m;9,03
30-1-1912;85;Waterstand;Ref 2017;m;8,95
31-1-1912;85;Waterstand;Ref 2017;m;8,88
1-2-1912;85;Waterstand;Ref 2017;m;8,77
2-2-1912;85;Waterstand;Ref 2017;m;8,66
3-2-1912;85;Waterstand;Ref 2017;m;8,58
4-2-1912;85;Waterstand;Ref 2017;m;8,52
5-2-1912;85;Waterstand;Ref 2017;m;8,45
6-2-1912;85;Waterstand;Ref 2017;m;8,36
7-2-1912;85;Waterstand;Ref 2017;m;8,29
8-2-1912;85;Waterstand;Ref 2017;m;8,34
9-2-1912;85;Waterstand;Ref 2017;m;8,44
10-2-1912;85;Waterstand;Ref 2017;m;8,54
11-2-1912;85;Waterstand;Ref 2017;m;8,67
12-2-1912;85;Waterstand;Ref 2017;m;8,79
13-2-1912;85;Waterstand;Ref 2017;m;8,89
14-2-1912;85;Waterstand;Ref 2017;m;9,01
15-2-1912;85;Waterstand;Ref 2017;m;9,09
16-2-1912;85;Waterstand;Ref 2017;m;9,15
17-2-1912;85;Waterstand;Ref 2017;m;9,16
18-2-1912;85;Waterstand;Ref 2017;m;9,1
19-2-1912;85;Waterstand;Ref 2017;m;9,02
20-2-1912;85;Waterstand;Ref 2017;m;8,95
21-2-1912;85;Waterstand;Ref 2017;m;8,88
22-2-1912;85;Waterstand;Ref 2017;m;8,84
23-2-1912;85;Waterstand;Ref 2017;m;8,83
24-2-1912;85;Waterstand;Ref 2017;m;8,88
25-2-1912;85;Waterstand;Ref 2017;m;9,11
26-2-1912;85;Waterstand;Ref 2017;m;9,52
27-2-1912;85;Waterstand;Ref 2017;m;9,97
28-2-1912;85;Waterstand;Ref 2017;m;10,32
29-2-1912;85;Waterstand;Ref 2017;m;10,45
1-3-1912;85;Waterstand;Ref 2017;m;10,39
2-3-1912;85;Waterstand;Ref 2017;m;10,21
3-3-1912;85;Waterstand;Ref 2017;m;9,99
4-3-1912;85;Waterstand;Ref 2017;m;9,78
5-3-1912;85;Waterstand;Ref 2017;m;9,69
6-3-1912;85;Waterstand;Ref 2017;m;9,73
7-3-1912;85;Waterstand;Ref 2017;m;9,87
8-3-1912;85;Waterstand;Ref 2017;m;10,1
9-3-1912;85;Waterstand;Ref 2017;m;10,55
10-3-1912;85;Waterstand;Ref 2017;m;11,06
11-3-1912;85;Waterstand;Ref 2017;m;11,15
12-3-1912;85;Waterstand;Ref 2017;m;10,91
13-3-1912;85;Waterstand;Ref 2017;m;10,54
14-3-1912;85;Waterstand;Ref 2017;m;10,18
15-3-1912;85;Waterstand;Ref 2017;m;9,88
16-3-1912;85;Waterstand;Ref 2017;m;9,67
17-3-1912;85;Waterstand;Ref 2017;m;9,5
18-3-1912;85;Waterstand;Ref 2017;m;9,36
19-3-1912;85;Waterstand;Ref 2017;m;9,24
20-3-1912;85;Waterstand;Ref 2017;m;9,15
21-3-1912;85;Waterstand;Ref 2017;m;9,16
22-3-1912;85;Waterstand;Ref 2017;m;9,35
23-3-1912;85;Waterstand;Ref 2017;m;9,58
24-3-1912;85;Waterstand;Ref 2017;m;9,74
25-3-1912;85;Waterstand;Ref 2017;m;9,85
26-3-1912;85;Waterstand;Ref 2017;m;10,01
27-3-1912;85;Waterstand;Ref 2017;m;10,24
28-3-1912;85;Waterstand;Ref 2017;m;10,39
29-3-1912;85;Waterstand;Ref 2017;m;10,43
30-3-1912;85;Waterstand;Ref 2017;m;10,35
31-3-1912;85;Waterstand;Ref 2017;m;10,14
1-4-1912;85;Waterstand;Ref 2017;m;9,89
2-4-1912;85;Waterstand;Ref 2017;m;9,73
3-4-1912;85;Waterstand;Ref 2017;m;9,61
4-4-1912;85;Waterstand;Ref 2017;m;9,5
5-4-1912;85;Waterstand;Ref 2017;m;9,49
6-4-1912;85;Waterstand;Ref 2017;m;9,58
7-4-1912;85;Waterstand;Ref 2017;m;9,63
8-4-1912;85;Waterstand;Ref 2017;m;9,59
9-4-1912;85;Waterstand;Ref 2017;m;9,5
10-4-1912;85;Waterstand;Ref 2017;m;9,38
11-4-1912;85;Waterstand;Ref 2017;m;9,31
12-4-1912;85;Waterstand;Ref 2017;m;9,25
13-4-1912;85;Waterstand;Ref 2017;m;9,22
14-4-1912;85;Waterstand;Ref 2017;m;9,22
15-4-1912;85;Waterstand;Ref 2017;m;9,23
16-4-1912;85;Waterstand;Ref 2017;m;9,2
17-4-1912;85;Waterstand;Ref 2017;m;9,13
18-4-1912;85;Waterstand;Ref 2017;m;9,04
19-4-1912;85;Waterstand;Ref 2017;m;8,97
20-4-1912;85;Waterstand;Ref 2017;m;8,89
21-4-1912;85;Waterstand;Ref 2017;m;8,82
22-4-1912;85;Waterstand;Ref 2017;m;8,74
23-4-1912;85;Waterstand;Ref 2017;m;8,69
24-4-1912;85;Waterstand;Ref 2017;m;8,63
25-4-1912;85;Waterstand;Ref 2017;m;8,58
26-4-1912;85;Waterstand;Ref 2017;m;8,54
27-4-1912;85;Waterstand;Ref 2017;m;8,46
28-4-1912;85;Waterstand;Ref 2017;m;8,38
29-4-1912;85;Waterstand;Ref 2017;m;8,31
30-4-1912;85;Waterstand;Ref 2017;m;8,26
1-5-1912;85;Waterstand;Ref 2017;m;8,23
2-5-1912;85;Waterstand;Ref 2017;m;8,19
3-5-1912;85;Waterstand;Ref 2017;m;8,13
4-5-1912;85;Waterstand;Ref 2017;m;8,09
5-5-1912;85;Waterstand;Ref 2017;m;8,07
6-5-1912;85;Waterstand;Ref 2017;m;8,06
7-5-1912;85;Waterstand;Ref 2017;m;8,05
8-5-1912;85;Waterstand;Ref 2017;m;8,04
9-5-1912;85;Waterstand;Ref 2017;m;8,03
10-5-1912;85;Waterstand;Ref 2017;m;8,05
11-5-1912;85;Waterstand;Ref 2017;m;8,08
12-5-1912;85;Waterstand;Ref 2017;m;8,16
13-5-1912;85;Waterstand;Ref 2017;m;8,34
14-5-1912;85;Waterstand;Ref 2017;m;8,55
15-5-1912;85;Waterstand;Ref 2017;m;8,66
16-5-1912;85;Waterstand;Ref 2017;m;8,72
17-5-1912;85;Waterstand;Ref 2017;m;8,78
18-5-1912;85;Waterstand;Ref 2017;m;8,85
19-5-1912;85;Waterstand;Ref 2017;m;8,91
20-5-1912;85;Waterstand;Ref 2017;m;8,95
21-5-1912;85;Waterstand;Ref 2017;m;9,02
22-5-1912;85;Waterstand;Ref 2017;m;9,09
23-5-1912;85;Waterstand;Ref 2017;m;9,14
24-5-1912;85;Waterstand;Ref 2017;m;9,15
25-5-1912;85;Waterstand;Ref 2017;m;9,14
26-5-1912;85;Waterstand;Ref 2017;m;9,13
27-5-1912;85;Waterstand;Ref 2017;m;9,16
28-5-1912;85;Waterstand;Ref 2017;m;9,22
29-5-1912;85;Waterstand;Ref 2017;m;9,36
30-5-1912;85;Waterstand;Ref 2017;m;9,52
31-5-1912;85;Waterstand;Ref 2017;m;9,59
1-6-1912;85;Waterstand;Ref 2017;m;9,52
2-6-1912;85;Waterstand;Ref 2017;m;9,4
3-6-1912;85;Waterstand;Ref 2017;m;9,3
4-6-1912;85;Waterstand;Ref 2017;m;9,22
5-6-1912;85;Waterstand;Ref 2017;m;9,18
6-6-1912;85;Waterstand;Ref 2017;m;9,17
7-6-1912;85;Waterstand;Ref 2017;m;9,12
8-6-1912;85;Waterstand;Ref 2017;m;9,08
9-6-1912;85;Waterstand;Ref 2017;m;9,03
10-6-1912;85;Waterstand;Ref 2017;m;8,98
11-6-1912;85;Waterstand;Ref 2017;m;8,95
12-6-1912;85;Waterstand;Ref 2017;m;8,92
13-6-1912;85;Waterstand;Ref 2017;m;8,91
14-6-1912;85;Waterstand;Ref 2017;m;8,93
15-6-1912;85;Waterstand;Ref 2017;m;8,96
16-6-1912;85;Waterstand;Ref 2017;m;8,98
17-6-1912;85;Waterstand;Ref 2017;m;9,02
18-6-1912;85;Waterstand;Ref 2017;m;9,2
19-6-1912;85;Waterstand;Ref 2017;m;9,54
20-6-1912;85;Waterstand;Ref 2017;m;9,79
21-6-1912;85;Waterstand;Ref 2017;m;9,83
22-6-1912;85;Waterstand;Ref 2017;m;9,72
23-6-1912;85;Waterstand;Ref 2017;m;9,57
24-6-1912;85;Waterstand;Ref 2017;m;9,43
25-6-1912;85;Waterstand;Ref 2017;m;9,31
26-6-1912;85;Waterstand;Ref 2017;m;9,23
27-6-1912;85;Waterstand;Ref 2017;m;9,14
28-6-1912;85;Waterstand;Ref 2017;m;9,1
29-6-1912;85;Waterstand;Ref 2017;m;9,17
30-6-1912;85;Waterstand;Ref 2017;m;9,31
1-7-1912;85;Waterstand;Ref 2017;m;9,39
2-7-1912;85;Waterstand;Ref 2017;m;9,38
3-7-1912;85;Waterstand;Ref 2017;m;9,36
4-7-1912;85;Waterstand;Ref 2017;m;9,32
5-7-1912;85;Waterstand;Ref 2017;m;9,31
6-7-1912;85;Waterstand;Ref 2017;m;9,29
7-7-1912;85;Waterstand;Ref 2017;m;9,24
8-7-1912;85;Waterstand;Ref 2017;m;9,21
9-7-1912;85;Waterstand;Ref 2017;m;9,19
10-7-1912;85;Waterstand;Ref 2017;m;9,17
11-7-1912;85;Waterstand;Ref 2017;m;9,14
12-7-1912;85;Waterstand;Ref 2017;m;9,14
13-7-1912;85;Waterstand;Ref 2017;m;9,14
14-7-1912;85;Waterstand;Ref 2017;m;9,08
15-7-1912;85;Waterstand;Ref 2017;m;9
16-7-1912;85;Waterstand;Ref 2017;m;8,92
17-7-1912;85;Waterstand;Ref 2017;m;8,85
18-7-1912;85;Waterstand;Ref 2017;m;8,77
19-7-1912;85;Waterstand;Ref 2017;m;8,74
20-7-1912;85;Waterstand;Ref 2017;m;8,72
21-7-1912;85;Waterstand;Ref 2017;m;8,7
22-7-1912;85;Waterstand;Ref 2017;m;8,68
23-7-1912;85;Waterstand;Ref 2017;m;8,69
24-7-1912;85;Waterstand;Ref 2017;m;8,73
25-7-1912;85;Waterstand;Ref 2017;m;8,84
26-7-1912;85;Waterstand;Ref 2017;m;8,97
27-7-1912;85;Waterstand;Ref 2017;m;9,01
28-7-1912;85;Waterstand;Ref 2017;m;8,95
29-7-1912;85;Waterstand;Ref 2017;m;8,88
30-7-1912;85;Waterstand;Ref 2017;m;8,85
31-7-1912;85;Waterstand;Ref 2017;m;8,81
1-8-1912;85;Waterstand;Ref 2017;m;8,76
2-8-1912;85;Waterstand;Ref 2017;m;8,72
3-8-1912;85;Waterstand;Ref 2017;m;8,71
4-8-1912;85;Waterstand;Ref 2017;m;8,71
5-8-1912;85;Waterstand;Ref 2017;m;8,71
6-8-1912;85;Waterstand;Ref 2017;m;8,74
7-8-1912;85;Waterstand;Ref 2017;m;8,84
8-8-1912;85;Waterstand;Ref 2017;m;8,94
9-8-1912;85;Waterstand;Ref 2017;m;9,02
10-8-1912;85;Waterstand;Ref 2017;m;9,12
11-8-1912;85;Waterstand;Ref 2017;m;9,24
12-8-1912;85;Waterstand;Ref 2017;m;9,33
13-8-1912;85;Waterstand;Ref 2017;m;9,46
14-8-1912;85;Waterstand;Ref 2017;m;9,57
15-8-1912;85;Waterstand;Ref 2017;m;9,61
16-8-1912;85;Waterstand;Ref 2017;m;9,69
17-8-1912;85;Waterstand;Ref 2017;m;9,8
18-8-1912;85;Waterstand;Ref 2017;m;10,02
19-8-1912;85;Waterstand;Ref 2017;m;10,19
20-8-1912;85;Waterstand;Ref 2017;m;10,21
21-8-1912;85;Waterstand;Ref 2017;m;10,09
22-8-1912;85;Waterstand;Ref 2017;m;9,91
23-8-1912;85;Waterstand;Ref 2017;m;9,75
24-8-1912;85;Waterstand;Ref 2017;m;9,65
25-8-1912;85;Waterstand;Ref 2017;m;9,66
26-8-1912;85;Waterstand;Ref 2017;m;9,75
27-8-1912;85;Waterstand;Ref 2017;m;9,83
28-8-1912;85;Waterstand;Ref 2017;m;9,95
29-8-1912;85;Waterstand;Ref 2017;m;10,14
30-8-1912;85;Waterstand;Ref 2017;m;10,21
31-8-1912;85;Waterstand;Ref 2017;m;10,25
1-9-1912;85;Waterstand;Ref 2017;m;10,39
2-9-1912;85;Waterstand;Ref 2017;m;10,5
3-9-1912;85;Waterstand;Ref 2017;m;10,47
4-9-1912;85;Waterstand;Ref 2017;m;10,32
5-9-1912;85;Waterstand;Ref 2017;m;10,17
6-9-1912;85;Waterstand;Ref 2017;m;10,13
7-9-1912;85;Waterstand;Ref 2017;m;10,22
8-9-1912;85;Waterstand;Ref 2017;m;10,4
9-9-1912;85;Waterstand;Ref 2017;m;10,66
10-9-1912;85;Waterstand;Ref 2017;m;11,08
11-9-1912;85;Waterstand;Ref 2017;m;11,5
12-9-1912;85;Waterstand;Ref 2017;m;11,96
13-9-1912;85;Waterstand;Ref 2017;m;12,33
14-9-1912;85;Waterstand;Ref 2017;m;12,27
15-9-1912;85;Waterstand;Ref 2017;m;11,98
16-9-1912;85;Waterstand;Ref 2017;m;11,64
17-9-1912;85;Waterstand;Ref 2017;m;11,27
18-9-1912;85;Waterstand;Ref 2017;m;10,86
19-9-1912;85;Waterstand;Ref 2017;m;10,49
20-9-1912;85;Waterstand;Ref 2017;m;10,21
21-9-1912;85;Waterstand;Ref 2017;m;9,98
22-9-1912;85;Waterstand;Ref 2017;m;9,79
23-9-1912;85;Waterstand;Ref 2017;m;9,61
24-9-1912;85;Waterstand;Ref 2017;m;9,41
25-9-1912;85;Waterstand;Ref 2017;m;9,25
26-9-1912;85;Waterstand;Ref 2017;m;9,1
27-9-1912;85;Waterstand;Ref 2017;m;8,97
28-9-1912;85;Waterstand;Ref 2017;m;8,9
29-9-1912;85;Waterstand;Ref 2017;m;8,84
30-9-1912;85;Waterstand;Ref 2017;m;8,79
1-10-1912;85;Waterstand;Ref 2017;m;8,71
2-10-1912;85;Waterstand;Ref 2017;m;8,67
3-10-1912;85;Waterstand;Ref 2017;m;8,65
4-10-1912;85;Waterstand;Ref 2017;m;8,66
5-10-1912;85;Waterstand;Ref 2017;m;8,66
6-10-1912;85;Waterstand;Ref 2017;m;8,67
7-10-1912;85;Waterstand;Ref 2017;m;8,71
8-10-1912;85;Waterstand;Ref 2017;m;8,76
9-10-1912;85;Waterstand;Ref 2017;m;8,8
10-10-1912;85;Waterstand;Ref 2017;m;8,78
11-10-1912;85;Waterstand;Ref 2017;m;8,73
12-10-1912;85;Waterstand;Ref 2017;m;8,67
13-10-1912;85;Waterstand;Ref 2017;m;8,61
14-10-1912;85;Waterstand;Ref 2017;m;8,57
15-10-1912;85;Waterstand;Ref 2017;m;8,52
16-10-1912;85;Waterstand;Ref 2017;m;8,48
17-10-1912;85;Waterstand;Ref 2017;m;8,43
18-10-1912;85;Waterstand;Ref 2017;m;8,38
19-10-1912;85;Waterstand;Ref 2017;m;8,34
20-10-1912;85;Waterstand;Ref 2017;m;8,3
21-10-1912;85;Waterstand;Ref 2017;m;8,27
22-10-1912;85;Waterstand;Ref 2017;m;8,27
23-10-1912;85;Waterstand;Ref 2017;m;8,31
24-10-1912;85;Waterstand;Ref 2017;m;8,37
25-10-1912;85;Waterstand;Ref 2017;m;8,47
26-10-1912;85;Waterstand;Ref 2017;m;8,65
27-10-1912;85;Waterstand;Ref 2017;m;8,85
28-10-1912;85;Waterstand;Ref 2017;m;9,08
29-10-1912;85;Waterstand;Ref 2017;m;9,33
30-10-1912;85;Waterstand;Ref 2017;m;9,59
31-10-1912;85;Waterstand;Ref 2017;m;9,82
1-11-1912;85;Waterstand;Ref 2017;m;10,16
2-11-1912;85;Waterstand;Ref 2017;m;10,7
3-11-1912;85;Waterstand;Ref 2017;m;11,22
4-11-1912;85;Waterstand;Ref 2017;m;11,35
5-11-1912;85;Waterstand;Ref 2017;m;11,22
6-11-1912;85;Waterstand;Ref 2017;m;11
7-11-1912;85;Waterstand;Ref 2017;m;10,71
8-11-1912;85;Waterstand;Ref 2017;m;10,4
9-11-1912;85;Waterstand;Ref 2017;m;10,11
10-11-1912;85;Waterstand;Ref 2017;m;9,89
11-11-1912;85;Waterstand;Ref 2017;m;9,74
12-11-1912;85;Waterstand;Ref 2017;m;9,73
13-11-1912;85;Waterstand;Ref 2017;m;9,94
14-11-1912;85;Waterstand;Ref 2017;m;10,25
15-11-1912;85;Waterstand;Ref 2017;m;10,57
16-11-1912;85;Waterstand;Ref 2017;m;10,91
17-11-1912;85;Waterstand;Ref 2017;m;11,07
18-11-1912;85;Waterstand;Ref 2017;m;10,94
19-11-1912;85;Waterstand;Ref 2017;m;10,67
20-11-1912;85;Waterstand;Ref 2017;m;10,4
21-11-1912;85;Waterstand;Ref 2017;m;10,25
22-11-1912;85;Waterstand;Ref 2017;m;10,27
23-11-1912;85;Waterstand;Ref 2017;m;10,35
24-11-1912;85;Waterstand;Ref 2017;m;10,33
25-11-1912;85;Waterstand;Ref 2017;m;10,26
26-11-1912;85;Waterstand;Ref 2017;m;10,16
27-11-1912;85;Waterstand;Ref 2017;m;10,01
28-11-1912;85;Waterstand;Ref 2017;m;9,88
29-11-1912;85;Waterstand;Ref 2017;m;9,8
30-11-1912;85;Waterstand;Ref 2017;m;9,76
1-12-1912;85;Waterstand;Ref 2017;m;9,83
2-12-1912;85;Waterstand;Ref 2017;m;9,91
3-12-1912;85;Waterstand;Ref 2017;m;10,04
4-12-1912;85;Waterstand;Ref 2017;m;10,21
5-12-1912;85;Waterstand;Ref 2017;m;10,27
6-12-1912;85;Waterstand;Ref 2017;m;10,12
7-12-1912;85;Waterstand;Ref 2017;m;9,89
8-12-1912;85;Waterstand;Ref 2017;m;9,61
9-12-1912;85;Waterstand;Ref 2017;m;9,38
10-12-1912;85;Waterstand;Ref 2017;m;9,16
11-12-1912;85;Waterstand;Ref 2017;m;8,99
12-12-1912;85;Waterstand;Ref 2017;m;8,93
13-12-1912;85;Waterstand;Ref 2017;m;8,87
14-12-1912;85;Waterstand;Ref 2017;m;8,85
15-12-1912;85;Waterstand;Ref 2017;m;8,88
16-12-1912;85;Waterstand;Ref 2017;m;9,1
17-12-1912;85;Waterstand;Ref 2017;m;9,73
18-12-1912;85;Waterstand;Ref 2017;m;10,5
19-12-1912;85;Waterstand;Ref 2017;m;10,87
20-12-1912;85;Waterstand;Ref 2017;m;11,02
21-12-1912;85;Waterstand;Ref 2017;m;11,16
22-12-1912;85;Waterstand;Ref 2017;m;11,17
23-12-1912;85;Waterstand;Ref 2017;m;11,01
24-12-1912;85;Waterstand;Ref 2017;m;10,65
25-12-1912;85;Waterstand;Ref 2017;m;10,25
26-12-1912;85;Waterstand;Ref 2017;m;9,97
27-12-1912;85;Waterstand;Ref 2017;m;
28-12-1912;85;Waterstand;Ref 2017;m;
29-12-1912;85;Waterstand;Ref 2017;m;
30-12-1912;85;Waterstand;Ref 2017;m;
31-12-1912;85;Waterstand;Ref 2017;m;
2-1-1913;85;Waterstand;Ref 2017;m;11,32
3-1-1913;85;Waterstand;Ref 2017;m;11
4-1-1913;85;Waterstand;Ref 2017;m;10,62
5-1-1913;85;Waterstand;Ref 2017;m;10,26
6-1-1913;85;Waterstand;Ref 2017;m;9,95
7-1-1913;85;Waterstand;Ref 2017;m;9,74
8-1-1913;85;Waterstand;Ref 2017;m;9,58
9-1-1913;85;Waterstand;Ref 2017;m;9,43
10-1-1913;85;Waterstand;Ref 2017;m;9,27
11-1-1913;85;Waterstand;Ref 2017;m;9,12
12-1-1913;85;Waterstand;Ref 2017;m;9
13-1-1913;85;Waterstand;Ref 2017;m;8,93
14-1-1913;85;Waterstand;Ref 2017;m;8,84
15-1-1913;85;Waterstand;Ref 2017;m;8,8
16-1-1913;85;Waterstand;Ref 2017;m;8,84
17-1-1913;85;Waterstand;Ref 2017;m;8,92
18-1-1913;85;Waterstand;Ref 2017;m;8,98
19-1-1913;85;Waterstand;Ref 2017;m;9,07
20-1-1913;85;Waterstand;Ref 2017;m;9,26
21-1-1913;85;Waterstand;Ref 2017;m;9,64
22-1-1913;85;Waterstand;Ref 2017;m;10,3
23-1-1913;85;Waterstand;Ref 2017;m;11,28
24-1-1913;85;Waterstand;Ref 2017;m;12,02
25-1-1913;85;Waterstand;Ref 2017;m;12,34
26-1-1913;85;Waterstand;Ref 2017;m;12,61
27-1-1913;85;Waterstand;Ref 2017;m;12,8
28-1-1913;85;Waterstand;Ref 2017;m;12,82
29-1-1913;85;Waterstand;Ref 2017;m;12,58
30-1-1913;85;Waterstand;Ref 2017;m;12,17
31-1-1913;85;Waterstand;Ref 2017;m;11,73
1-2-1913;85;Waterstand;Ref 2017;m;11,37
2-2-1913;85;Waterstand;Ref 2017;m;11,29
3-2-1913;85;Waterstand;Ref 2017;m;11,75
4-2-1913;85;Waterstand;Ref 2017;m;12,53
5-2-1913;85;Waterstand;Ref 2017;m;13,02
6-2-1913;85;Waterstand;Ref 2017;m;13,1
7-2-1913;85;Waterstand;Ref 2017;m;12,9
8-2-1913;85;Waterstand;Ref 2017;m;12,54
9-2-1913;85;Waterstand;Ref 2017;m;12,13
10-2-1913;85;Waterstand;Ref 2017;m;11,71
11-2-1913;85;Waterstand;Ref 2017;m;11,3
12-2-1913;85;Waterstand;Ref 2017;m;10,89
13-2-1913;85;Waterstand;Ref 2017;m;10,55
14-2-1913;85;Waterstand;Ref 2017;m;10,24
